alpha,sharpe,turnover,fitness,returns,drawdown,margin,longCount,shortCount,weight,sub_univese,universe,delay,decay,neutralization,truncation,score,code
"if_else((ts_rank(fscore_quality, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fscore_quality, 99))))",0.53,0.1019,0.1,0.0045,0.0134,8.7e-05,23,23,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-42.0,v7Ea08a
"if_else((ts_rank(fnd6_cptnewqv1300_req, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_cptnewqv1300_req, 99))))",1.47,0.0668,1.09,0.0685,0.0604,0.002051,1346,1338,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-112.0,XZ3XnEa
"if_else((ts_rank(fnd6_newa2v1300_reuna, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newa2v1300_reuna, 99))))",1.57,0.0586,1.21,0.0748,0.0687,0.002554,1364,1348,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-69.0,VQrpMJY
"if_else((ts_rank(fnd6_newa1v1300_ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newa1v1300_ebitda, 99))))",1.64,0.0584,1.26,0.0738,0.0599,0.002528,1341,1323,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,17.0,JaAR2xj
"if_else((ts_rank(fnd6_newa2v1300_re, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newa2v1300_re, 99))))",1.55,0.0585,1.18,0.0724,0.0645,0.002473,1396,1381,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-69.0,Lovprj2
"if_else((ts_rank(fnd6_rea, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_rea, 99))))",1.38,0.0612,1.05,0.0721,0.0741,0.002356,1192,1182,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-112.0,nGjkRmd
"if_else((ts_rank(fnd6_newqv1300_reunaq, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newqv1300_reunaq, 99))))",1.53,0.0665,1.16,0.0723,0.0635,0.002176,1319,1309,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-69.0,gNlqvLg
"if_else((ts_rank(snt1_d1_earningstorpedo, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(snt1_d1_earningstorpedo, 99))))",1.39,0.0587,0.99,0.063,0.0521,0.002146,788,790,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-112.0,QRxrQ2M
"if_else((ts_rank(mdl77_2pe_wt, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(mdl77_2pe_wt, 99))))",0.97,0.0628,0.54,0.0387,0.0406,0.001234,563,574,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-162.0,7P5qd82
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_rd_exp_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_rd_exp_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.7,0.0604,1.44,0.0899,0.0675,0.002976,1344,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,WrZGp8o
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ptpr_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ptpr_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.66,0.0608,1.35,0.0831,0.0623,0.002734,1341,1332,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,v7EnY8v
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_gric_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_gric_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.63,0.0603,1.31,0.0813,0.0663,0.002698,1345,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-22.0,QRxrWx5
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_capex_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_capex_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.54,0.0584,1.1,0.0637,0.0482,0.002183,1344,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,17.0,Y3V0VlM
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_fcf_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_fcf_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.62,0.0602,1.27,0.077,0.0633,0.002558,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,Enj0dd0
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ptp_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ptp_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.79,0.0609,1.56,0.0945,0.0642,0.003105,1345,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,24.0,ojbA1z6
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ebitda_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ebitda_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.61,0.0599,1.26,0.0765,0.0588,0.002552,1345,1328,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-22.0,kpwZLJL
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_epsa_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_epsa_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.6,0.0607,1.31,0.0834,0.0679,0.00275,1345,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-22.0,LovqOZv
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_bvps_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_bvps_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.7,0.061,1.38,0.0823,0.0662,0.002699,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,lwn3A7N
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_netprofit_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_netprofit_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.59,0.0595,1.23,0.0748,0.0611,0.002514,1348,1325,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,17.0,am0MKrw
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_cfi_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_cfi_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.56,0.0612,1.21,0.0749,0.07,0.002447,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-26.0,KAoGKzp
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_cff_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_cff_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.58,0.0612,1.23,0.0754,0.0689,0.002464,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-26.0,NEdqleL
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_cfo_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_cfo_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.51,0.0603,1.14,0.0717,0.0635,0.002379,1345,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-112.0,EnjGZpK
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_fcfps_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_fcfps_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.71,0.061,1.41,0.0851,0.0626,0.002789,1342,1331,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,95eKg1e
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ffo_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ffo_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.62,0.0608,1.35,0.0867,0.0686,0.002851,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-108.0,VQrEgnY
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_flag_erbfintax, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_flag_erbfintax, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.75,0.0601,1.48,0.0889,0.0636,0.002962,1344,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,eMY3d8E
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_netdebt_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_netdebt_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.66,0.0609,1.33,0.0801,0.068,0.002628,1342,1331,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,PLR63Zp
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_tbve_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_tbve_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.63,0.0607,1.33,0.0831,0.0667,0.002738,1341,1333,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,kpwX0qz
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_totassets_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_totassets_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.58,0.0613,1.24,0.0767,0.0661,0.002501,1346,1327,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-108.0,lwn2aK7
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / pv13_revere_index_cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / pv13_revere_index_cap), 99)) - ts_rank(ebitda, 99))))",0.93,0.0612,0.48,0.0327,0.0628,0.00107,1088,1324,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,9.0,ojbNjR6
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd6_cptmfmq_oibdpq / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd6_cptmfmq_oibdpq / cap), 99)) - ts_rank(ebitda, 99))))",1.49,0.0677,1.13,0.0724,0.0624,0.002137,1257,1238,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-154.0,v7EjP13
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd6_cptnewqv1300_oiadpq / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd6_cptnewqv1300_oiadpq / cap), 99)) - ts_rank(ebitda, 99))))",1.65,0.0584,1.27,0.0742,0.0599,0.002542,1345,1328,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,17.0,XZ31jNm
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd6_cptnewqv1300_oibdpq / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd6_cptnewqv1300_oibdpq / cap), 99)) - ts_rank(ebitda, 99))))",1.48,0.0679,1.13,0.0723,0.0633,0.002128,1251,1233,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-154.0,lwnrLE2
"-(ts_backfill(zscore((fnd6_newqv1300_gdwlq / sales)), 65) * rank(fn_accrued_liab_a))",1.34,0.0226,1.17,0.0959,0.0768,0.008474,806,514,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,3mK9nbQ
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd6_newa2v1300_oibdp / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd6_newa2v1300_oibdp / cap), 99)) - ts_rank(ebitda, 99))))",0.5,0.0635,0.27,0.0354,0.135,0.001116,1351,1317,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-205.0,EnjkYwR
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd6_newa2v1300_oiadp / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd6_newa2v1300_oiadp / cap), 99)) - ts_rank(ebitda, 99))))",0.69,0.0618,0.4,0.0425,0.104,0.001374,1364,1326,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-162.0,Enjka6r
"-(ts_backfill(zscore((goodwill / fnd6_cptmfmq_saleq)), 65) * rank(fn_accrued_liab_a))",1.34,0.0226,1.17,0.0959,0.0768,0.008473,806,514,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,66NWr3G
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd7_ointfund_qpdbio / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd7_ointfund_qpdbio / cap), 99)) - ts_rank(ebitda, 99))))",1.26,0.0645,0.94,0.0699,0.0776,0.002168,1248,1233,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-154.0,ojbz5bJ
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((fnd7_ointfund_rqpdbio / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((fnd7_ointfund_rqpdbio / cap), 99)) - ts_rank(ebitda, 99))))",0.0,0.0,,0.0,0.0,0.0,0,0,FAIL,ERROR,TOP3000,1,5,INDUSTRY,0.05,,ZV8r0ZZ
"-(ts_backfill(zscore((goodwill / sales)), 65) * rank(fn_accrued_liab_curr_a))",1.28,0.0222,1.12,0.0951,0.0787,0.00856,745,475,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,140.0,pb2Ppex
"-(ts_backfill(zscore((goodwill / fnd6_cptnewqv1300_saleq)), 65) * rank(fn_accrued_liab_a))",1.34,0.0226,1.17,0.0959,0.0768,0.008474,806,514,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,kp9AqmO
"-(ts_backfill(zscore((goodwill / sales)), 65) * rank(fn_accrued_liab_curr_q))",1.28,0.0223,1.13,0.0982,0.0759,0.008792,717,446,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,Y3VnqVw
"-(ts_backfill(zscore((goodwill / sales)), 65) * rank(fn_accrued_liab_q))",1.32,0.0225,1.16,0.0965,0.0752,0.008573,773,480,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,AXpNdje
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / fnd6_mfma1_csho)) + rank(debt_st)))))",1.64,0.0355,1.73,0.139,0.0792,0.007828,743,432,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,61.0,eMYbJzl
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / fnd6_newa1v1300_csho)) + rank(debt_st)))))",1.68,0.0355,1.79,0.1416,0.0786,0.007969,739,432,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,65.0,am0MLo5
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / fnd6_newqv1300_cshoq)) + rank(debt_st)))))",1.63,0.0358,1.71,0.1382,0.0792,0.007715,743,432,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,61.0,XZ3bpxm
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / mdl77_ovalueanalystmodel_qva_yoychgshares)) + rank(debt_st)))))",1.71,0.0355,1.84,0.1443,0.0755,0.00812,738,428,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,65.0,QRxqoYW
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / mdl77_valueanalystmodel_qva_yoychgshares)) + rank(debt_st)))))",1.71,0.0362,1.84,0.1441,0.074,0.00796,737,427,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,65.0,AXpNLJd
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / mdl77_2valueanalystmodel_qva_yoychgshares)) + rank(debt_st)))))",1.71,0.0362,1.84,0.1441,0.074,0.00796,737,427,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,65.0,ojbAZOk
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(capex) + (rank((dividend / mdl77_valueanalystmodelqva_yoychgshares)) + rank(debt_st)))))",1.66,0.0355,1.76,0.1401,0.0793,0.007902,744,432,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,61.0,OdLkK51
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(anl4_capex_mean) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.04,0.0322,0.83,0.08,0.0543,0.004965,694,417,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,6.0,MvE3bo6
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(anl4_capex_std) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.39,0.0518,1.36,0.1204,0.1042,0.004652,234,149,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,85.0,q2a0XE1
"if_else((ts_rank(fnd6_newa2v1300_re, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newa2v1300_re, 99))))",1.55,0.0585,1.18,0.0724,0.0645,0.002473,1396,1381,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-69.0,Lovprj2
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(anl4_median_capexp) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.04,0.0322,0.83,0.0802,0.0544,0.004972,694,417,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,6.0,v7E2P5b
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(est_capex) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.04,0.0322,0.83,0.08,0.0543,0.004965,694,417,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,6.0,AXpv5xE
"if_else((ts_rank(fnd6_newqv1300_reunaq, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(fnd6_newqv1300_reunaq, 99))))",1.53,0.0665,1.16,0.0723,0.0635,0.002176,1319,1309,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-69.0,gNlqvLg
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(anl4_capex_high) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.04,0.0322,0.83,0.0804,0.0551,0.004985,694,417,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,6.0,jkpebj9
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(anl4_capex_number) + (rank((dividend / sharesout)) + rank(debt_st)))))",0.96,0.033,0.75,0.077,0.0597,0.004667,697,414,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,6.0,NEdeqR7
"if_else((ts_rank(mdl77_2pe_wt, 99) - ts_rank(anl4_adjusted_netincome_ft, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_adjusted_netincome_ft, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(mdl77_2pe_wt, 99))))",0.97,0.0628,0.54,0.0387,0.0406,0.001234,563,574,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-162.0,7P5qd82
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(fnd6_mfma1_capx) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.66,0.0355,1.76,0.14,0.0796,0.007886,745,433,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,61.0,dJMKO5g
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ptpr_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ptpr_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.66,0.0608,1.35,0.0831,0.0623,0.002734,1341,1332,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,v7EnY8v
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) + (rank(fnd6_newa1v1300_capx) + (rank((dividend / sharesout)) + rank(debt_st)))))",1.69,0.0355,1.81,0.1427,0.0787,0.008042,740,432,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,65.0,pb2vPPv
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_fcf_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_fcf_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.62,0.0602,1.27,0.077,0.0633,0.002558,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,21.0,Enj0dd0
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ptp_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ptp_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.79,0.0609,1.56,0.0945,0.0642,0.003105,1345,1329,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,24.0,ojbA1z6
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_ebitda_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_ebitda_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.61,0.0599,1.26,0.0765,0.0588,0.002552,1345,1328,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-22.0,kpwZLJL
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(anl4_capex_high) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.1,0.0351,0.81,0.0683,0.0551,0.003893,645,466,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,2.0,PLRneEp
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(anl4_median_capexp) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.07,0.035,0.78,0.0669,0.0551,0.003822,646,466,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,2.0,ZV8jZ23
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(anl4_capex_number) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.13,0.0388,0.84,0.0686,0.0569,0.003539,643,468,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,31.0,Y3VNgXW
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(fnd6_mfma1_capx) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.18,0.0367,0.92,0.0767,0.0589,0.004175,701,478,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,49.0,Y3V12vq
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_netprofit_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_netprofit_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.59,0.0595,1.23,0.0748,0.0611,0.002514,1348,1325,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,17.0,am0MKrw
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(mdl77_2sensitivityfactor400_capexdeplink) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.32,0.0407,1.16,0.0965,0.0825,0.004737,682,497,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,81.0,v7E1O8d
"-(ts_backfill(zscore((goodwill / sales)), 65) * (rank(fn_accrued_liab_a) * (rank(fnd6_newa1v1300_capx) * (rank((dividend / sharesout)) + rank(debt_st)))))",1.22,0.0367,0.97,0.079,0.0504,0.004309,696,476,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,49.0,7P5x3Wv
"if_else((ts_rank(ebitda, 99) - ts_rank(anl4_cff_flag, 99)), rank((ts_delta((operating_income / cap), 99) - ts_rank(anl4_cff_flag, 99))), rank((rank(ts_delta((operating_income / cap), 99)) - ts_rank(ebitda, 99))))",1.58,0.0612,1.23,0.0754,0.0689,0.002464,1343,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-26.0,NEdqleL
